9.99999999999999, 43.956043956044596
17.939088247840118, 131.86813186813197
31.69620930152264, 802.1978021978011
54.16261619060211, 1956.0439560439554
94.9951570771051, 3395.604395604396
166.5581675197843, 4868.131868131867
289.9763889745216, 6076.923076923077
515.387284602376, 7131.86813186813
906.7950850127685, 8241.758241758242
1602.3666770738182, 8901.0989010989
2839.2597655716454, 9274.725274725275
5009.7591806869805, 9087.912087912087
8895.611839242443, 9241.758241758242
15830.56214556206, 9164.835164835164
27636.530235601655, 9087.912087912087
48630.05512927911, 9186.813186813186
86614.69393654774, 9021.978021978022
154090.0958367622, 8978.021978021978
274159.7295497287, 8923.076923076922
487738.24718293454, 8879.12087912088
863684.8692955966, 8318.681318681318
1554607.9315212902, 7054.945054945055
2843453.653017093, 5120.879120879121
