5.01E-01,1.53E-02
1.00E+00,1.38E-02
1.58E+00,1.24E-02
3.16E+00,9.63E-03
5.01E+00,1.78E-02
1.00E+01,1.06E-01
1.58E+01,1.67E-01
3.16E+01,1.94E-01
5.01E+01,1.50E-01
1.00E+02,1.20E-01
1.58E+02,1.01E-01
3.16E+02,9.70E-02
5.01E+02,9.60E-02
1.00E+03,1.02E-01
1.58E+03,1.02E-01
3.16E+03,1.14E-01
5.01E+03,8.59E-02
